Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,
GEMINISEA,Foods & Allied,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00,3712500.00
GENNEXT,Textile,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00,448176962.00
GHAIL,Foods & Allied,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00,109008900.00
GHCL,Pharmaceuticals,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00,72000000.00
GLAXOSMITH,Pharmaceuticals,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00,12046449.00
GLOBALINS,General Insurance,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00,35030139.00
GOLDENSON,Industrial,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00,132737990.00
GP,Telecommunication,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00,1350300022.00
GPHISPAT,Industrial,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00,327442500.00
GQBALLPEN,Industrial,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00,8928092.00
GRAMEEN1,Mutual Fund,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00,41605054.00
GRAMEENS2,Mutual Fund,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00,186050972.00
GREENDELMF,Mutual Fund,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00,150000000.00
GREENDELT,General Insurance,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00,74235893.00
GSPFINANCE,NBFI,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,104632698.00,129221381.00,159588406.00,159588406.00,159588406.00,159588406.00,159588406.00,159588406.00,159588406.00
GULFOODS,Foods & Allied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HAKKANIPUL,Paper & Print,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00,19000000.00
HEIDELBCEM,Cement,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00,56503590.00
HFL,Textile,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00,91057313.00
HILLPLANT,Foods & Allied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HIMADRI,Industrial,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HRTEX,Textile,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00,25300000.00
HWAWELLTEX,Textile,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00,56000000.00
IBBLPBOND,Corp. Bond,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IBNSINA,Pharmaceuticals,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00,28526791.00
ICB,NBFI,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00,664453125.00
ICB1STNRB,Mutual Fund,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00
ICB2NDNRB,Mutual Fund,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00
ICB3RDNRB,Mutual Fund,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00
ICBAMCL1ST,Mutual Fund,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00,10000000.00
ICBAMCL2ND,Mutual Fund,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00
